,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,obj
3867,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,25,8,8,13,16,28,25,20,13,15,3341.968898966211
3868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,11,17,12,5,12,22,26,13,10,426.590738513054
3869,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13,13,8,20,13,18,11,22,29,34,11373.187777242601
3870,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12,35,24,30,25,23,22,13,28,7,366.68719324418987
3871,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,31,31,20,31,6,24,31,24,16,5973.331882202694
3872,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11,33,34,29,16,12,15,34,23,30,16732.921573566942
3873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,23,34,34,27,25,9,16,19,6,30,482.1978254734046
3874,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,26,29,17,21,28,32,14,29,21,31,14058.225435778671
3875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31,26,35,22,18,13,7,34,33,9,16807.752476946716
3876,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,28,31,22,20,31,33,35,32,31,31,16826.490798485826
3877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,26,8,29,30,5,14,33,31,27,411.3456894589757
3878,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11,13,29,19,35,17,28,29,21,16,493.6363681618401
3879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32,7,19,17,9,8,9,15,5,30,392.1739993522666
3880,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,20,13,22,9,14,17,35,30,5,494.3747160522213
3881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,8,14,10,28,26,28,7,18,17,27760.0
3882,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,32,10,34,12,23,23,30,7,19,18,384.49386760569035
3883,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,23,15,6,33,22,34,13,23,25,22421.263986485814
3884,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,20,10,31,8,9,11,14,11,12,329.55134549454806
3885,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,35,14,17,5,7,26,10,18,26,32,558.1425314922627
3886,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,27,34,17,13,15,18,9,21,12,13,6074.965605050935
3887,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20,17,12,28,16,8,31,24,7,26,14073.667735271316
3888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12,9,26,33,20,21,35,29,31,31,517.6983987177655
3889,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,32,15,6,28,20,26,29,16,35,15,468.50326429768086
3890,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,31,7,6,25,26,10,17,10,25,362.25748844100167
3891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,27,20,16,7,11,5,15,15,32,27760.0
3892,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,29,25,22,10,21,23,12,35,26,6,5854.667060039672
3893,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,28,9,25,31,11,35,8,33,15,31,497.63226779909564
3894,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,30,8,7,9,9,19,16,22,24,17,528.0336812500257
3895,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10,12,23,32,6,28,10,22,34,15,468.6330525864572
3896,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,21,28,16,26,33,6,13,5,30,16822.25624148106
3897,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,15,6,10,21,12,22,13,30,24,19612.727153237516
3898,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,31,13,21,25,13,7,23,16,12,26,644.2628310309855
3899,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,21,5,29,10,9,16,17,34,28,15,477.50252665392236
3900,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16,34,28,19,7,11,20,8,9,23,6153.932632328569
3901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,35,26,33,6,35,7,10,25,17,27760.0
3902,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,27,32,10,14,27,20,14,24,17,18,498.47456629475516
3903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,13,31,16,11,20,29,25,22,21,494.002919816719
3904,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,32,24,33,19,24,6,17,16,15,8,431.37238872146173
3905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25,24,7,13,10,13,6,31,34,13,413.68528709337875
3906,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,32,28,29,34,28,23,33,9,17,9,6046.60126486122
3907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,8,25,22,10,5,8,5,9,19,27760.0
3908,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,33,7,16,32,6,30,18,10,6,22,555.1931014495073
3909,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29,14,26,16,34,24,10,23,8,19,456.3683664920371
3910,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,12,22,15,22,8,27,24,23,12,13,616.2666005940038
3911,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,21,25,35,32,12,12,12,11,23,15,5981.143480198621
3912,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,15,29,30,12,30,12,26,11,30,35,11557.273554782541
3913,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,15,16,7,11,30,30,5,10,27,25,547.8446622977681
3914,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17,5,27,13,24,21,34,25,35,8,8688.809940758198
3915,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,29,19,5,5,11,8,35,21,19,29,6028.571314299506
3916,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,26,11,27,35,17,13,22,32,17,7,511.6870474509732
3917,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11,34,29,5,13,27,18,23,9,29,8644.257230576208
3918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,5,18,29,14,31,21,34,16,13,429.5476422003509
3919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34,17,27,12,35,31,15,7,10,5,11639.52788735469
3920,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,15,22,7,6,24,28,26,12,29,527.4436649265672
3921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,13,20,11,23,24,15,12,31,7,14246.006856358645
3922,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,25,19,5,18,22,31,34,15,13,10,437.7107755501163
3923,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21,33,5,24,17,28,24,20,21,10,19570.045229076255
3924,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33,29,21,30,9,21,10,10,26,32,14158.701927981068
3925,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,34,15,29,14,8,26,32,28,12,17,509.27191905732934
3926,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,5,19,24,27,5,33,5,18,21,342.5036424045287
3927,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,13,35,13,31,19,13,17,23,30,8,464.94183169713517
3928,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,34,24,6,12,34,5,26,17,17,14349.442906269047
3929,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29,35,10,29,25,30,15,18,10,5,14431.794329901959
3930,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,29,21,32,34,7,26,23,31,10,8,11425.359038150442
3931,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18,20,28,24,13,6,10,30,19,5,11327.055668086807
3932,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,19,19,8,9,23,21,32,24,24,426.9585119002219
3933,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,18,14,24,12,34,26,17,33,7,14,489.383000434525
3934,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,17,20,13,10,34,29,6,30,35,29,554.9284855643934
3935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,20,10,23,15,34,20,27,34,5,23,8795.299074331528
3936,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,30,28,19,25,10,34,12,12,18,452.82107717418387
3937,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,32,29,20,19,33,18,26,32,15,14,5799.558386582721
3938,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,32,13,26,35,35,18,34,15,30,555.2754964624987
3939,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,21,30,26,31,31,13,35,24,9,9,3350.89810312846
3940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,31,8,24,6,14,27,30,32,10,27760.0
3941,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6,17,15,22,6,14,6,22,21,29,11347.034182290488
3942,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,27,18,8,28,12,32,30,6,11,28,11432.841776285508
3943,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,18,31,23,32,25,31,10,23,34,30,8672.93931321084
3944,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,27,18,28,14,27,29,21,28,32,33,8581.072651104469
3945,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,21,6,6,33,8,10,20,24,10,677.8318233117362
3946,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,31,18,18,35,16,21,8,6,22,25,11538.895727262738
3947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9,21,10,13,33,23,29,34,32,11,17005.59210119761
3948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,35,29,24,24,7,9,5,5,7,27760.0
3949,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,8,17,7,6,12,34,23,8,32,14328.71734879324
3950,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,32,14,34,26,13,34,31,12,9,18,6086.320232219742
3951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,17,10,31,35,25,29,31,17,34,27760.0
3952,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32,32,15,11,34,17,22,22,28,12,9131.966756491973
3953,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19,22,24,30,10,10,18,6,16,10,8748.090628054337
3954,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,24,13,10,10,16,18,19,26,17,26,453.83573903736715
3955,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,19,9,6,17,11,6,19,28,13,8,507.32010528035937
3956,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34,27,34,19,8,11,28,15,14,32,19629.619200181267
3957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,6,6,6,29,8,11,35,32,17,27760.0
3958,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,13,28,34,15,7,15,19,23,34,9,3495.0215062700954
3959,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,15,30,15,18,32,7,25,22,5,21,659.0309156824993
3960,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,29,18,28,14,23,10,26,24,32,31,6584.583852203722
3961,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12,17,31,18,23,14,5,6,14,19,389.6474869167288
3962,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,32,17,22,12,24,30,25,33,33,16,19825.80023252742
3963,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,32,10,5,11,29,34,25,7,24,9,362.55403759306853
3964,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,21,24,11,13,27,11,22,8,15,30,426.9675543426274
3965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10,24,18,5,9,10,18,21,31,13,8806.913110053
3966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,32,28,18,9,21,18,35,15,32,16925.458088264022
3967,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21,26,21,11,20,6,13,12,6,33,3357.525428766111
3968,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,27,10,6,7,20,30,9,27,23,35,450.2940164651109
3969,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19,30,30,10,26,29,21,6,12,10,421.9419148869986
3970,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,6,10,12,8,5,20,24,32,35,6191.526801671838
3971,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,32,7,28,23,7,18,5,5,13,32,393.5670697182212
3972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,8,27,7,30,30,5,13,16,13,336.43272259009416
3973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31,18,21,18,8,17,5,33,22,10,14081.696880352209
3974,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,13,29,28,21,34,32,11,11,10,20,597.6612200804301
3975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30,18,16,25,28,14,14,28,26,27,482.5728014295379
3976,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,32,18,7,28,8,22,10,35,19,16922.187787726394
3977,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,30,32,5,10,19,19,21,18,9,16912.784840052555
3978,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,15,18,6,27,9,25,15,23,21,25,473.8144308355502
3979,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17,17,15,5,24,30,5,26,14,21,3205.6306820932327
3980,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8,22,24,18,26,7,31,32,8,27,3273.7739712980333
3981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21,35,14,22,29,6,28,24,14,22,19499.47294374781
3982,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,12,29,31,14,34,20,23,14,33,17045.678353364776
3983,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,27,13,29,27,31,15,30,5,20,16775.39515134933
3984,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9,26,24,35,23,24,30,7,31,30,495.7963023524269
3985,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33,11,25,34,7,9,19,17,27,14,395.33107608662283
3986,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,20,22,17,14,12,26,13,35,21,343.8276958879161
3987,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12,29,28,17,29,9,31,13,8,8,6027.2483598048875
3988,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,12,9,30,25,20,12,15,17,8,11395.61933316716
3989,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,14,5,16,31,18,17,25,33,16,20,557.1086905586333
3990,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,21,6,31,12,21,10,26,15,9,16,522.7646407753488
3991,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,33,7,16,8,26,15,31,25,16,8,5991.266483523623
3992,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,25,28,19,13,21,33,19,7,16,26,3429.0050915539496
3993,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,31,17,10,7,35,9,28,15,23,14240.215629194041
3994,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8,13,34,33,13,13,30,30,27,20,3530.5584845770754
3995,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,13,12,8,12,13,26,12,18,14,16995.542757491094
3996,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,32,19,29,23,16,29,22,17,35,19,6083.055176989998
3997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,18,25,28,22,17,18,13,5,8,27760.0
3998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28,25,19,8,18,5,19,35,25,13,480.22977199111835
3999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,34,18,33,26,10,19,23,6,28,13,11617.911664831117
4000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,28,5,22,13,24,26,20,31,11,22,5928.693504868639
4001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6,14,24,10,35,7,27,29,9,10,359.41093600518184
4002,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35,30,19,30,35,10,31,35,32,11,11357.275262590008
4003,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,13,33,13,10,28,18,24,28,7,28,502.0692323289824
4004,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,35,13,17,9,15,7,7,10,26,23,535.9012281464891
4005,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,33,32,31,14,35,19,7,10,5,15,405.264471954229
4006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18,35,12,29,24,10,33,28,9,10,531.5658112589038
4007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,30,14,28,29,19,26,18,13,8,16923.025935530153
4008,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,24,26,17,30,28,29,35,13,5,31,3176.2984228548194
4009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28,28,21,11,27,24,27,13,6,23,22315.7417908621
4010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,30,16,32,25,20,21,6,15,15,19702.405783313625
4011,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,28,28,17,8,23,35,9,16,15,25,485.37200431960537
4012,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,28,19,15,13,12,14,9,27,13,9,3313.9212577234725
4013,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,22,28,11,32,8,14,12,29,35,16843.126616002202
4014,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,35,8,21,28,26,31,27,16,33,24,3411.0602129638282
4015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,16,11,18,21,19,30,20,6,29,27760.0
4016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34,19,34,20,17,25,11,29,32,6,19955.62465618694
4017,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23,29,14,20,21,28,25,16,34,6,14195.57423803645
4018,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,14,26,7,19,12,32,29,9,16,23,8692.03600538997
4019,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,14,19,23,19,17,23,21,9,14,8,335.3934451054496
4020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,13,32,32,16,21,16,32,33,20,27760.0
4021,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,15,14,11,33,15,34,6,7,24,24,388.0850356626361
4022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,20,35,24,26,8,17,31,14,24,26,364.9349490988132
4023,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,21,8,9,17,13,9,29,13,8,10,344.49947637357457
4024,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,28,5,17,32,24,17,22,12,17,19,343.6747658133165
4025,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,17,30,20,16,32,27,26,32,14,9,638.3051465865377
4026,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,29,9,25,7,16,24,18,25,11,30,521.7765425255542
4027,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,35,21,17,23,22,35,17,22,34,29,8804.666943746226
4028,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,24,21,29,35,27,18,8,34,10,23,479.61009775423383
4029,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,31,27,21,18,21,19,23,26,21,9,11449.202867862254
4030,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,28,11,16,21,28,11,21,28,15,9,473.19593197030304
4031,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,23,19,8,19,23,23,19,20,6,11477.711840177413
4032,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,24,27,15,10,7,5,21,15,22,16,3427.3194286305743
4033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,22,21,32,27,22,25,20,24,23,25032.177253641574
4034,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,30,32,19,35,5,23,16,16,29,18,571.5853961755834
4035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30,23,28,29,33,31,20,22,33,8,19592.51684239498
4036,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,32,30,19,31,19,21,24,26,32,29,14101.966900463458
4037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,27,20,12,5,18,24,27,10,13,19739.41009466178
4038,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,31,16,6,31,31,32,8,26,21,8,580.1945452891019
4039,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,32,15,35,23,33,32,10,32,8,14,497.3306233774658
4040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,17,11,31,15,22,21,14,28,31,27760.0
4041,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25,22,26,31,28,27,33,22,28,19,19564.957669614127
4042,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,32,30,12,33,19,26,26,35,18,28,569.4833001987859
4043,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,29,5,10,33,5,29,14,9,31,23,398.93428995122736
4044,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10,7,8,12,19,19,24,15,8,33,534.0530351028902
4045,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,16,16,21,35,30,14,9,31,8,15,567.7707548190966
4046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,21,6,12,16,25,30,30,16,32,27760.0
4047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,14,11,35,7,8,5,6,21,35,14176.618374439071
4048,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,21,34,33,19,19,34,18,8,12,12,6095.538879924392
4049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8,13,27,5,30,28,15,32,27,27760.0
4050,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19,30,29,12,19,26,30,25,33,33,460.18821529077377
4051,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,13,16,5,23,6,27,26,19,13,8,446.81580462738964
4052,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20,9,18,34,10,30,12,25,32,29,3187.7219788383413
4053,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,33,21,8,11,31,29,17,9,12,13,393.57125223167327
4054,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,23,22,33,30,8,16,22,11,22,15,514.3900785924058
4055,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,18,18,29,7,34,30,25,17,9,8,3191.562295747828
4056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33,10,7,12,32,22,12,30,31,7,14094.287360189228
4057,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,31,28,35,29,17,18,14,7,9,22285.87646985883
4058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,34,8,16,8,5,13,5,15,5,19710.649864528976
4059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,24,7,19,35,8,31,27,20,21,27760.0
4060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,30,19,28,12,28,33,7,27,33,27760.0
4061,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,28,7,16,26,9,17,30,26,27,28,494.1135323561857
4062,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7,12,35,32,29,7,29,12,23,5,5890.344800500565
4063,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,28,14,6,10,19,9,9,20,19,20,499.3918416097904
